,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,RAHULK1,3,0,13,875,Sett,3349,3755,3349,25397,8,True,False,10388,9225,TOP,0,0,0,3053,6630,0,3076,1055,3047,3340,21,6,JUNGLE,2,326,534,359,6199,4,0,0,0,0,0,97717,16394,14889,29,78RUEKfbJDKGELcKQHg9cYEvsx1MfDyV1UxGE-dOdb7B3khtsPl9XltCuypePwES792piLy1gAI9WA,NONE,57,15,33,9,2,4,3,12,162,TOP,26,19450,0,21810,3541,0,154,193,192,13702,2697,722,0,0,6,0,23,False
1,smart play,10,0,11,89,Leona,0,546,0,13916,7,False,False,6628,5925,UTILITY,0,0,0,3860,8001,1029,0,3117,3067,3364,21,3,BOTTOM,2,614,6014,3274,6781,0,0,0,0,0,0,6878,2157,8813,4022,93c5bOm3uK34kGFR7N9ZnaDZxHw1XXHTLNIHeRtQpshTPzW6A7ZslPs5_zCYOIE-2q7DNrt30I1BAg,SUPPORT,42,20,22,8,7,4,6,14,233,UTILITY,43,6159,0,17315,1443,571,32,72,155,5353,728,1720,0,0,6,0,46,False
2,Djalal,7,0,14,234,Viego,492,2217,492,12212,6,False,False,8660,8475,MIDDLE,0,0,0,3091,0,0,3047,6632,0,3363,21,1,TOP,0,481,3638,1262,7310,0,0,0,0,0,0,79346,8714,10628,4568,ih1VaYLMon4PbHfu-WN6zpCcwCZc3ZiKpLWSxiNfMrpzRA-lL7wfiTHYQyswp0jdLEbx2mUPdlkjGw,SOLO,127,63,61,11,3,4,2,12,136,MIDDLE,11,9976,0,18893,3296,0,176,47,138,4410,0,954,0,0,6,0,19,False
3,Yung Fappy,2,0,14,17,Teemo,2165,12970,2165,6834,5,False,False,10992,10875,BOTTOM,0,0,0,3020,3115,1082,3165,4633,0,3340,19,5,BOTTOM,2,505,86304,15384,4211,8,0,0,0,0,0,26754,2745,10212,4762,ZT60pwWrAmYQ8uoYxZv2etjuO97e2Th4b110ugyhsxGyVPxkSe-_n1HXViiAoF8pM9I1hXHMQntctw,CARRY,29,18,0,40,3,4,4,7,302,BOTTOM,27,18306,0,14681,3997,312,192,339,92,302,176,256,1,1,6,0,14,False
4,shift4WRDQQE3,7,1,13,141,Kayn,0,10786,0,15178,5,False,False,9121,8750,JUNGLE,0,0,0,3042,2031,6630,2055,3047,3123,3364,19,3,JUNGLE,2,788,9581,1788,6473,119,0,0,0,1,0,126399,12204,17593,4928,hHkhWh4Dkan9RW_dygBPmz6bYUSO1qVM70XtvJBA-x-NF5g8cPKqN0WJcTw8XWHAqP9jEdR9ej6QTg,NONE,134,78,61,12,4,4,18,11,41,JUNGLE,10,14634,0,24891,10367,0,38,166,132,10056,642,824,1,1,6,0,26,False
5,GeneralSn1per,13,0,15,39,Irelia,1627,10461,1627,24381,5,False,False,12723,11675,TOP,0,0,0,3026,1057,6630,3053,0,3047,3363,24,10,TOP,5,464,18758,6871,6120,8,0,0,0,0,0,113664,18280,18572,7,3w_DxaJxMzBTxhuC6ZfcdK2C_b54sVYJgd5R43sftXNeL5l6uEkzDYRPi5fLNaFbai4oi3TYZpzqRQ,SOLO,214,35,60,8,3,4,4,12,94,TOP,16,25740,0,26621,10039,0,181,115,122,4899,588,1929,0,0,2,0,19,True
6,íCandy,16,0,12,111,Nautilus,0,0,0,17526,4,False,False,6726,5875,UTILITY,0,0,0,3190,3860,0,2424,3047,3191,3364,24,1,BOTTOM,0,626,12905,4343,4267,0,0,0,0,0,0,8709,1057,6610,553,8lXkh7t7CxMuwF2dBDCXfO3LVilkP0-STRdUH9t-P6WTbu8Wk0dYUsCVPi0_wmIhd9h1BqUfqMdeQw,SUPPORT,29,35,31,6,5,14,4,4,159,UTILITY,38,6280,925,11180,376,448,37,271,69,7790,878,302,0,0,2,0,59,True
7,Lífetaker,5,0,13,7,Leblanc,2469,2518,2469,6352,5,False,False,10425,9900,MIDDLE,0,0,0,3165,6656,4630,1082,3020,1026,3364,19,5,MIDDLE,0,344,62194,10630,3443,0,0,0,0,0,0,16431,1315,10773,28,uzB6VWGNs5YvI9BSUeDdyJ94X9QlToCxctl5PrB70dgr7qkyVmJqUOiA1GmecqUbufeUNmtIH5E28A,SOLO,58,104,20,19,3,4,4,14,62,MIDDLE,17,12279,0,14756,2548,0,160,36,133,6869,334,540,1,1,2,0,14,True
8,winstxn,8,0,13,64,LeeSin,0,33442,0,27532,2,False,False,9879,9150,JUNGLE,0,0,0,2055,6630,3053,1033,3047,1028,3340,23,6,JUNGLE,5,926,25792,2575,6659,131,0,0,0,0,0,94206,12712,21329,4970,BJQ3pOU707YBc_n9MBPxbLaZZr0iCl258X_gdb6dl9J7iO-kEZswmPRvM5Wam6KViR2-jHaCoKE1Rw,NONE,188,164,120,10,17,11,2,4,180,JUNGLE,17,15766,808,29389,11367,0,15,335,69,14365,478,1400,1,1,2,0,28,True
9,Doublelift,6,0,15,145,Kaisa,10334,16635,10334,6022,2,False,True,15119,12550,BOTTOM,0,0,0,1055,6672,3091,3006,3036,1038,3363,21,9,BOTTOM,8,412,20012,3974,3432,36,0,0,0,0,0,155025,10663,6135,4568,ivcGtM9K5zatTMuKPHljy7Wk9uVjpw93M1Dz-0aWj3xv3KP3fIfq8m7p72sJuwNrD4zR_MckybTm4w,CARRY,85,25,82,5,2,4,2,1,258,BOTTOM,1,16838,0,9639,2934,0,248,93,22,12989,2199,72,4,4,2,0,36,True
