,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Piqueos,4,0,14,164,Camille,5093,8873,5093,13698,5,True,True,10517,9150,TOP,0,0,0,3111,6632,3748,0,3123,0,3340,21,5,TOP,0,307,857,857,5254,8,0,0,0,0,0,76653,9377,13378,518,9FizUXVYU6tiqS_JStdpoaWK_-YJXaExA6LnM3PKhYfSzDUbXFCW1e6fhLQCbk80tjsJulEHBhQW-g,SOLO,161,29,80,6,2,12,5,14,173,TOP,12,13911,0,19102,2784,0,139,111,137,13873,3677,469,2,2,0,0,25,True
1,ehf,5,1,13,203,Kindred,301,33708,301,9933,3,False,False,10258,9100,JUNGLE,0,0,0,6672,3006,6676,3086,0,0,3364,14,10,JUNGLE,5,399,17737,1960,4627,110,0,0,0,0,0,99876,12542,14472,4760,wu-i9uA5rhqyvY4s5FlNmeZqmfy3-2htTl1GEuMGeZs1RjUfYSFE0nOlmuSaxI37iOia__BVgTvlig,NONE,142,41,30,2,12,11,3,4,81,JUNGLE,6,17255,0,19580,8296,1324,32,223,68,25711,2751,481,1,2,0,0,20,True
2,Cupic,3,0,14,103,Ahri,3895,3895,3895,9163,6,False,False,10413,8500,MIDDLE,0,0,0,2033,3157,6656,3158,1082,3108,3363,15,10,MIDDLE,4,291,55968,10625,3996,8,0,0,0,0,0,11346,1824,13528,1625,GrhKqyIvYPUrsKzL8oIAdBFuSUfUe8USPvkUfkmzLuS2gNCUL5BiaHJEbmm3ovjrRpwSSipd2CzsjQ,SOLO,87,92,40,27,4,4,6,14,249,MIDDLE,29,17097,0,18320,3619,0,142,70,156,28308,4647,795,1,2,0,0,11,True
3,Draven baka,8,0,13,202,Jhin,3286,7110,3286,5203,0,False,False,9371,8075,BOTTOM,0,0,0,6676,2055,6671,0,1055,3009,3363,17,5,BOTTOM,5,0,2783,807,1626,4,0,0,0,0,0,100043,7044,9071,4099,t546kAIQ0j_Dh-VncGn0Z-Un0oxizLk1DoqhVOA8UDOuiNPognDPb1F6zveyMy_CLcK3CM0bwFHNyA,CARRY,62,31,27,10,3,1,3,4,654,BOTTOM,12,7851,0,11047,1916,0,170,59,0,0,0,349,1,1,0,0,25,True
4,SUPP WEAK XD,13,0,11,350,Yuumi,83,316,83,2879,2,False,False,5861,5300,UTILITY,0,0,0,3916,3853,2055,6617,1004,3114,3364,19,0,BOTTOM,0,548,7458,4694,572,0,0,0,0,0,0,2439,977,5155,4086,LA7qNTGwxNrLndvwQjUnBA59H1fH67pwiK-yQyhQKiwfzbWu_dsHL3dC5-je57IZmToyYQjKut6Skw,SUPPORT,35,138,50,4,4,3,4,7,134,UTILITY,6,5672,2614,5818,12093,11338,6,32,44,0,0,90,0,1,0,0,44,True
5,Lv 1 Kachu,3,0,13,82,Mordekaiser,637,2699,637,12058,4,False,False,7892,7950,TOP,0,0,0,4629,3047,4633,2055,0,0,3340,12,3,TOP,2,575,65096,6104,2871,0,0,0,0,0,0,15325,2036,10687,3798,y80825eo9BYXr3OgCfvdMkMA3TXV4_sCzY1C4qboydxA7M79gFa9lB1xIHCbS1ryFcj6xGXSfp5J_Q,SOLO,79,29,27,7,2,12,2,4,476,TOP,2,8766,0,16810,4073,0,154,22,83,709,625,3252,0,0,6,0,13,False
6,wiggily420,3,0,13,36,DrMundo,0,16685,0,17885,4,False,False,8286,7400,JUNGLE,0,0,0,6662,2031,3075,3047,0,0,3364,17,3,JUNGLE,2,236,74538,4823,4398,132,0,0,0,0,0,53637,2910,16312,18,1h63Abxzjwx0gGybG0qMWZMlZycp0ktEN8hxXYk73_ljs14_HzLAcUHzHKA0xPXxPawAOdTOAQXI2g,NONE,155,43,80,6,4,4,14,11,303,JUNGLE,8,8115,0,22497,18041,0,18,1147,83,8375,381,1785,0,0,6,0,21,False
7,JohnnyGap,3,0,13,246,Qiyana,0,5112,0,5210,7,False,False,8150,7325,MIDDLE,0,0,0,6693,6695,1036,3158,0,0,3364,17,6,MIDDLE,2,446,6110,1017,5642,4,0,0,0,0,0,61558,11378,5380,9,o2lTJPCWE1MmNg7tTng3zdW-WQG0V5CVMASRPdYs6j8jRWX1E4QMKWiHwzM0kdN1J8Wvl7wBGPX-Vg,SOLO,86,140,25,9,4,14,3,4,61,MIDDLE,10,12896,0,13848,1139,0,114,39,121,3044,500,2824,0,0,6,0,13,False
8,Doublelift,1,0,12,110,Varus,1043,1043,1043,4149,5,False,False,9097,8800,BOTTOM,0,0,0,6691,3004,2055,3134,1036,3158,3363,25,4,BOTTOM,4,509,4444,2228,2256,4,0,0,0,0,0,83747,8876,6728,4568,ivcGtM9K5zatTMuKPHljy7Wk9uVjpw93M1Dz-0aWj3xv3KP3fIfq8m7p72sJuwNrD4zR_MckybTm4w,CARRY,57,12,31,7,3,4,3,7,257,BOTTOM,15,11104,0,10373,1971,194,181,138,91,4050,0,1388,0,0,6,0,20,False
9,Soy Malos,1,0,9,235,Senna,126,126,126,6831,11,False,False,4935,4450,UTILITY,0,0,0,6632,1036,3864,2055,0,2422,3364,17,0,BOTTOM,0,225,0,0,4999,4,0,0,0,0,0,14560,6541,10012,4654,m3wBVrBQVLzk2LfnbAuabP0L702WCw4SY9L-fP_bKeDgOfb-e_3v9JrxjniB07D6e8XhB89jyxlQ9g,SUPPORT,33,22,13,5,5,14,3,4,173,UTILITY,24,7219,656,16838,2781,570,6,79,194,678,678,1825,0,0,6,0,41,False
